word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10	word.11	word.12	word.13	word.14	word.15	word.16	word.17	word.18	word.19	word.20	word.21	word.22	word.23	word.24	word.25	word.26	word.27	word.28	word.29	word.30	word.31	word.32	word.33	word.34	word.35	word.36	word.37	word.38	word.39	word.40	word.41	word.42	word.43	word.44	word.45	word.46	word.47	word.48	word.49	word.50	word.51	word.52	word.53	word.54	word.55	word.56	word.57	word.58	word.59	word.60	word.61	word.62	word.63	word.64	word.65	word.66	word.67	word.68	word.69	word.70	word.71	word.72	word.73	word.74	word.75	word.76	word.77	word.78	word.79	word.80	word.81	word.82	word.83	word.84	word.85	word.86	word.87	word.88	word.89	word.90	
0.0480881 0.0561125 0.0426202 0.0305478 0.0224659 0.0152384 0.0159228 0.0288982 0.0096062 0.0075639 0.0137638 0.0089560 0.0196642 0.0104089 0.0071829 0.0095133 0.0081916 0.0095175 0.0083617 0.0148696 0.0100933 0.0073413 0.0102550 0.0081124 0.0077013 0.0090321 0.0094967 0.0131683 0.0144244 0.0134563 0.0087048 0.0087176 0.0092610 0.0140872 0.0135585 0.0134841 0.0105786 0.0074849 0.0083981 0.0071971 0.0091079 0.0073656 0.0073552 0.0074038 0.0075516 0.0074538 0.0072434 0.0128934 0.0079618 0.0081608 0.0083583 0.0078984 0.0134369 0.0081597 0.0087325 0.0089988 0.0094100 0.0090646 0.0089653 0.0092817 0.0081561 0.0081740 0.0083119 0.0077174 0.0082761 0.0134400 0.0082874 0.0079627 0.0080169 0.0077967 0.0073232 0.0074156 0.0076605 0.0073061 0.0071413 0.0071847 0.0073773 0.0073899 0.0071043 0.0076490 0.0071878 0.0068450 0.0073657 0.0072955 0.0074883 0.0073402 0.0073545 0.0072803 0.0077717 0.0075299
0.0754807 0.0443553 0.0579301 0.0213149 0.0216510 0.0180470 0.0197864 0.0229567 0.0090920 0.0076658 0.0093157 0.0110767 0.0120349 0.0122038 0.0066910 0.0073232 0.0110820 0.0134579 0.0110478 0.0175933 0.0115070 0.0073305 0.0068479 0.0072663 0.0069835 0.0093083 0.0074004 0.0093503 0.0136580 0.0093812 0.0087289 0.0093216 0.0089991 0.0093417 0.0094876 0.0091545 0.0120349 0.0068531 0.0064574 0.0067063 0.0065273 0.0073626 0.0067886 0.0066214 0.0067964 0.0063655 0.0070481 0.0089882 0.0110509 0.0109273 0.0110102 0.0111449 0.0090089 0.0110679 0.0091387 0.0088272 0.0090610 0.0086382 0.0087544 0.0088133 0.0112625 0.0110402 0.0107138 0.0109689 0.0110577 0.0096490 0.0112137 0.0105808 0.0107983 0.0062516 0.0067743 0.0069915 0.0069279 0.0067475 0.0068272 0.0070159 0.0068457 0.0068171 0.0067520 0.0065868 0.0067123 0.0068260 0.0065588 0.0070489 0.0066835 0.0066851 0.0068917 0.0067548 0.0070674 0.0067837
0.0683275 0.0447629 0.0319914 0.0367501 0.0170692 0.0110202 0.0182489 0.0221427 0.0143188 0.0084600 0.0205711 0.0077965 0.0094157 0.0115018 0.0068110 0.0110199 0.0081203 0.0150267 0.0084219 0.0095665 0.0116309 0.0079417 0.0068017 0.0074591 0.0090196 0.0135287 0.0134481 0.0079642 0.0082898 0.0076174 0.0143654 0.0141275 0.0141594 0.0078128 0.0085832 0.0084292 0.0119982 0.0087462 0.0077566 0.0070661 0.0072360 0.0072687 0.0069113 0.0072612 0.0070592 0.0101109 0.0100912 0.0079204 0.0081607 0.0081661 0.0077680 0.0080701 0.0078546 0.0076120 0.0138213 0.0136002 0.0137969 0.0139693 0.0139886 0.0139428 0.0082128 0.0078626 0.0076027 0.0077849 0.0076089 0.0076552 0.0072288 0.0075096 0.0080279 0.0078628 0.0070709 0.0072170 0.0070334 0.0070309 0.0071239 0.0073650 0.0070896 0.0079343 0.0078777 0.0081247 0.0080531 0.0074309 0.0077231 0.0076195 0.0076934 0.0078112 0.0079829 0.0070464 0.0068965 0.0078211
0.0528832 0.0518616 0.0560063 0.0213713 0.0194133 0.0161388 0.0158811 0.0201048 0.0083160 0.0108706 0.0085694 0.0101837 0.0136652 0.0102992 0.0073808 0.0080114 0.0110080 0.0105179 0.0113070 0.0164425 0.0104752 0.0134419 0.0072697 0.0071438 0.0075483 0.0078595 0.0078956 0.0105852 0.0135330 0.0109067 0.0077727 0.0075533 0.0074772 0.0103014 0.0102919 0.0110029 0.0109888 0.0104125 0.0075468 0.0079957 0.0078790 0.0076338 0.0074484 0.0075053 0.0077110 0.0074461 0.0076107 0.0106646 0.0102886 0.0101317 0.0103012 0.0101147 0.0104867 0.0106038 0.0076646 0.0075967 0.0075941 0.0081243 0.0081282 0.0076134 0.0102637 0.0102144 0.0101895 0.0104714 0.0106394 0.0107811 0.0102144 0.0101531 0.0103951 0.0108475 0.0083276 0.0083703 0.0080287 0.0081702 0.0080577 0.0081278 0.0082880 0.0074743 0.0077532 0.0071629 0.0076215 0.0072607 0.0074304 0.0075368 0.0076432 0.0072752 0.0075531 0.0081100 0.0075585 0.0072990
0.0437520 0.0795939 0.0580286 0.0335222 0.0225871 0.0139378 0.0145486 0.0263131 0.0088119 0.0126687 0.0125805 0.0082341 0.0179338 0.0095426 0.0066039 0.0087202 0.0075341 0.0087303 0.0076877 0.0135977 0.0092525 0.0181786 0.0094284 0.0074584 0.0070805 0.0082848 0.0087052 0.0120359 0.0131894 0.0123022 0.0079831 0.0079949 0.0084944 0.0128785 0.0123924 0.0123239 0.0096986 0.0125961 0.0077211 0.0066169 0.0083737 0.0067719 0.0067623 0.0068069 0.0069429 0.0068529 0.0066595 0.0117832 0.0073200 0.0075029 0.0076845 0.0072617 0.0122816 0.0075019 0.0080086 0.0082535 0.0086315 0.0083140 0.0082226 0.0085135 0.0074986 0.0075151 0.0076418 0.0070953 0.0076090 0.0122834 0.0076194 0.0073208 0.0073706 0.0128828 0.0067357 0.0068206 0.0070458 0.0067172 0.0065656 0.0066056 0.0067826 0.0067942 0.0065317 0.0070325 0.0066084 0.0062933 0.0067719 0.0067074 0.0068847 0.0067485 0.0067617 0.0066935 0.0071452 0.0069229
0.0525871 0.0515696 0.0556886 0.0212767 0.0193273 0.0160732 0.0158147 0.0200150 0.0083041 0.0108402 0.0085563 0.0101562 0.0136158 0.0102706 0.0073711 0.0080004 0.0109794 0.0104887 0.0112778 0.0163761 0.0104464 0.0133920 0.0101627 0.0071345 0.0075384 0.0078483 0.0078848 0.0105560 0.0134854 0.0108767 0.0077615 0.0075424 0.0074664 0.0102720 0.0102626 0.0109726 0.0109593 0.0103827 0.0075370 0.0079852 0.0078687 0.0076238 0.0074386 0.0074955 0.0077009 0.0074363 0.0076006 0.0106352 0.0102609 0.0101043 0.0102735 0.0100873 0.0104573 0.0105756 0.0076536 0.0075857 0.0075832 0.0081127 0.0081166 0.0076025 0.0102359 0.0101866 0.0101617 0.0104432 0.0106110 0.0107511 0.0101865 0.0101252 0.0103669 0.0108171 0.0083167 0.0083593 0.0080182 0.0081595 0.0080471 0.0081172 0.0082772 0.0074645 0.0077430 0.0071535 0.0076115 0.0072512 0.0074207 0.0075269 0.0076332 0.0072657 0.0075432 0.0080994 0.0075486 0.0072895
0.0679591 0.0444836 0.0317850 0.0365403 0.0170059 0.0110254 0.0181576 0.0220254 0.0143221 0.0084786 0.0204552 0.0078043 0.0094364 0.0114756 0.0068260 0.0110039 0.0081807 0.0149699 0.0084309 0.0095683 0.0116049 0.0079592 0.0076270 0.0074755 0.0090395 0.0134810 0.0134039 0.0079818 0.0082986 0.0076861 0.0143168 0.0140781 0.0141100 0.0078300 0.0086021 0.0084477 0.0119731 0.0087654 0.0077737 0.0070816 0.0072520 0.0072847 0.0069265 0.0072772 0.0070748 0.0100991 0.0100794 0.0079378 0.0081693 0.0081747 0.0077757 0.0080785 0.0078719 0.0076193 0.0137715 0.0135499 0.0137471 0.0139199 0.0139389 0.0138930 0.0082213 0.0078703 0.0076098 0.0077925 0.0076161 0.0076721 0.0072351 0.0075164 0.0080358 0.0078801 0.0071383 0.0072848 0.0071007 0.0070984 0.0071916 0.0074332 0.0071572 0.0079517 0.0078950 0.0081426 0.0080708 0.0074473 0.0077401 0.0076363 0.0077104 0.0078284 0.0080005 0.0070620 0.0069117 0.0078383
0.0584620 0.0484587 0.0583567 0.0200219 0.0181873 0.0151317 0.0148863 0.0188337 0.0078421 0.0102206 0.0080793 0.0095768 0.0158402 0.0096838 0.0069620 0.0105711 0.0103543 0.0129047 0.0106359 0.0154174 0.0098498 0.0126128 0.0095822 0.0067385 0.0071200 0.0074116 0.0074466 0.0099530 0.0127038 0.0102556 0.0073296 0.0101379 0.0070509 0.0096843 0.0096753 0.0103459 0.0103343 0.0097885 0.0071186 0.0075420 0.0074319 0.0072006 0.0070257 0.0070795 0.0072734 0.0070235 0.0071787 0.0100278 0.0096757 0.0095277 0.0096876 0.0095117 0.0098595 0.0099728 0.0072277 0.0071636 0.0071612 0.0076613 0.0076650 0.0071794 0.0096517 0.0096052 0.0095817 0.0098476 0.0100061 0.0101367 0.0096050 0.0095469 0.0097752 0.0101988 0.0078551 0.0078953 0.0075731 0.0077066 0.0076005 0.0076666 0.0078177 0.0100654 0.0103285 0.0097717 0.0102042 0.0098639 0.0100240 0.0101244 0.0102247 0.0098776 0.0101397 0.0076498 0.0071296 0.0068849
0.0548131 0.0713833 0.0624197 0.0300959 0.0203040 0.0125620 0.0131022 0.0236357 0.0079618 0.0114123 0.0113329 0.0074499 0.0213059 0.0086155 0.0059750 0.0130497 0.0068165 0.0130630 0.0069555 0.0122536 0.0083530 0.0163475 0.0085305 0.0067481 0.0064062 0.0074829 0.0078588 0.0108421 0.0118849 0.0110821 0.0072094 0.0123975 0.0076720 0.0116030 0.0111631 0.0111011 0.0087567 0.0113466 0.0069858 0.0059868 0.0075762 0.0061269 0.0061183 0.0061587 0.0062817 0.0062003 0.0060252 0.0106135 0.0066229 0.0067884 0.0069527 0.0065701 0.0110635 0.0067875 0.0072325 0.0074541 0.0077961 0.0075088 0.0074261 0.0076892 0.0067845 0.0067994 0.0069141 0.0064196 0.0068844 0.0110644 0.0068938 0.0066236 0.0066687 0.0116059 0.0060942 0.0061710 0.0063747 0.0060800 0.0059428 0.0059790 0.0061392 0.0113246 0.0110871 0.0115402 0.0111566 0.0108715 0.0113045 0.0112462 0.0114065 0.0112834 0.0112952 0.0060585 0.0064647 0.0062636
0.0690805 0.0442007 0.0315634 0.0362711 0.0169143 0.0118033 0.0180461 0.0218865 0.0142473 0.0084616 0.0203222 0.0077833 0.0094175 0.0114231 0.0068123 0.0109588 0.0081585 0.0148887 0.0084085 0.0095382 0.0115522 0.0079432 0.0084170 0.0074605 0.0090213 0.0134098 0.0133349 0.0079657 0.0082766 0.0076703 0.0142423 0.0140039 0.0140358 0.0078143 0.0085849 0.0084308 0.0119196 0.0087478 0.0077581 0.0070674 0.0072374 0.0072701 0.0069126 0.0072626 0.0070606 0.0100595 0.0100398 0.0079219 0.0081475 0.0081529 0.0077547 0.0080569 0.0078561 0.0075986 0.0136981 0.0134770 0.0136737 0.0138462 0.0138649 0.0138192 0.0081993 0.0078491 0.0075891 0.0077714 0.0075953 0.0076567 0.0072151 0.0074958 0.0080142 0.0078643 0.0071237 0.0072698 0.0070861 0.0070838 0.0071769 0.0074179 0.0071425 0.0079358 0.0078792 0.0081262 0.0080546 0.0074323 0.0077246 0.0076210 0.0076949 0.0078126 0.0079844 0.0070997 0.0077088 0.0078226
0.0635286 0.0695452 0.0608138 0.0343862 0.0197856 0.0173068 0.0127699 0.0230305 0.0077620 0.0111231 0.0110458 0.0072641 0.0207610 0.0083991 0.0058260 0.0127181 0.0066466 0.0127314 0.0067821 0.0119436 0.0081431 0.0159307 0.0083178 0.0065799 0.0062465 0.0072951 0.0076612 0.0105674 0.0115841 0.0108013 0.0070285 0.0120825 0.0074795 0.0113092 0.0108802 0.0108198 0.0085366 0.0110591 0.0068116 0.0058375 0.0073873 0.0059742 0.0059658 0.0060051 0.0061251 0.0060457 0.0058750 0.0103445 0.0064578 0.0066192 0.0067794 0.0064063 0.0107832 0.0066183 0.0070510 0.0072670 0.0076005 0.0073204 0.0072397 0.0074963 0.0066153 0.0066299 0.0067417 0.0062595 0.0067127 0.0107841 0.0067219 0.0064585 0.0065024 0.0113120 0.0059422 0.0060171 0.0062158 0.0059284 0.0057947 0.0058299 0.0059861 0.0110376 0.0108061 0.0112479 0.0108738 0.0105957 0.0110180 0.0109611 0.0111175 0.0109974 0.0110090 0.0059075 0.0063035 0.0111699
0.0696858 0.0440739 0.0314751 0.0361678 0.0168706 0.0117759 0.0179977 0.0218273 0.0142108 0.0084435 0.0202667 0.0085751 0.0093974 0.0113949 0.0067978 0.0109324 0.0081404 0.0148501 0.0083899 0.0095164 0.0115237 0.0079263 0.0083976 0.0074446 0.0090021 0.0133753 0.0133009 0.0079488 0.0082583 0.0076539 0.0142059 0.0139679 0.0139998 0.0077976 0.0085666 0.0084128 0.0118903 0.0087292 0.0085508 0.0070523 0.0072220 0.0072546 0.0068979 0.0072471 0.0070455 0.0100355 0.0100158 0.0079050 0.0081294 0.0081348 0.0077375 0.0080391 0.0078394 0.0075817 0.0136629 0.0134422 0.0136385 0.0138106 0.0138293 0.0137836 0.0081811 0.0078316 0.0075722 0.0077541 0.0075784 0.0076403 0.0071990 0.0074791 0.0079964 0.0078475 0.0071084 0.0072543 0.0070710 0.0070686 0.0071615 0.0074021 0.0071272 0.0079189 0.0078624 0.0081089 0.0080375 0.0074165 0.0077081 0.0076047 0.0076785 0.0077960 0.0079674 0.0070845 0.0076916 0.0078059
0.0695920 0.0492457 0.0558118 0.0220646 0.0174152 0.0200170 0.0142576 0.0180335 0.0075297 0.0098012 0.0077567 0.0118172 0.0151717 0.0092867 0.0066853 0.0101373 0.0099313 0.0123660 0.0102015 0.0147682 0.0094461 0.0120852 0.0118195 0.0064707 0.0068371 0.0071163 0.0071502 0.0095449 0.0121746 0.0098353 0.0070376 0.0097209 0.0067699 0.0092865 0.0092778 0.0099218 0.0099113 0.0093863 0.0123637 0.0072423 0.0071366 0.0069145 0.0067465 0.0067981 0.0069844 0.0067443 0.0068933 0.0096168 0.0092797 0.0091376 0.0092911 0.0091221 0.0094549 0.0095649 0.0069397 0.0068781 0.0068758 0.0073560 0.0073596 0.0068933 0.0092564 0.0092117 0.0091892 0.0094445 0.0095967 0.0097209 0.0092115 0.0091556 0.0093749 0.0097803 0.0075429 0.0075816 0.0072722 0.0074003 0.0072984 0.0073620 0.0075071 0.0096521 0.0099047 0.0093700 0.0097854 0.0094586 0.0096123 0.0097087 0.0098050 0.0094718 0.0097234 0.0073458 0.0094764 0.0095040
0.0696572 0.0440305 0.0315007 0.0361338 0.0168637 0.0117773 0.0179867 0.0218130 0.0142056 0.0084477 0.0202523 0.0085764 0.0094020 0.0113927 0.0068011 0.0109317 0.0081429 0.0148439 0.0083926 0.0095182 0.0115216 0.0079302 0.0083987 0.0074483 0.0090065 0.0133702 0.0132962 0.0079527 0.0082609 0.0076576 0.0142008 0.0139626 0.0139945 0.0078014 0.0085708 0.0084170 0.0118884 0.0087335 0.0085535 0.0070558 0.0072256 0.0072582 0.0069013 0.0072506 0.0070490 0.0100353 0.0100156 0.0079089 0.0081320 0.0081374 0.0077398 0.0080416 0.0078432 0.0075840 0.0136575 0.0134367 0.0136331 0.0138053 0.0138239 0.0137782 0.0081837 0.0078340 0.0075745 0.0077565 0.0075807 0.0076441 0.0072011 0.0074813 0.0079988 0.0078514 0.0071118 0.0072577 0.0070744 0.0070720 0.0071649 0.0074056 0.0071306 0.0079228 0.0078662 0.0081129 0.0080414 0.0074201 0.0077119 0.0076085 0.0076823 0.0077998 0.0079713 0.0070879 0.0076939 0.0078098
0.0686965 0.0514806 0.0550967 0.0217948 0.0172045 0.0226358 0.0140870 0.0178150 0.0074508 0.0096913 0.0076750 0.0116801 0.0149906 0.0091827 0.0066157 0.0100236 0.0098210 0.0122218 0.0100883 0.0145927 0.0093404 0.0119437 0.0116821 0.0064033 0.0067658 0.0070417 0.0070755 0.0094381 0.0120334 0.0097253 0.0069638 0.0096113 0.0095628 0.0091821 0.0091735 0.0098108 0.0098008 0.0121446 0.0122197 0.0071668 0.0070622 0.0068425 0.0066762 0.0067273 0.0069116 0.0066740 0.0068215 0.0095092 0.0091762 0.0090355 0.0091875 0.0090203 0.0093488 0.0094583 0.0068669 0.0068060 0.0068037 0.0072789 0.0072824 0.0068210 0.0091530 0.0091088 0.0090865 0.0093391 0.0094897 0.0096120 0.0091085 0.0090532 0.0092702 0.0096706 0.0074643 0.0075026 0.0071964 0.0073232 0.0072224 0.0072853 0.0074289 0.0095437 0.0097936 0.0092645 0.0096756 0.0093522 0.0095043 0.0095997 0.0096950 0.0093652 0.0096142 0.0072693 0.0093705 0.0093971
0.0613061 0.0768491 0.0586831 0.0332036 0.0191502 0.0216605 0.0123883 0.0222622 0.0075607 0.0107947 0.0107221 0.0070920 0.0200769 0.0081763 0.0056880 0.0123307 0.0064891 0.0123468 0.0066238 0.0115968 0.0079264 0.0154234 0.0081207 0.0064240 0.0060985 0.0071055 0.0074571 0.0102553 0.0112467 0.0104825 0.0068445 0.0117132 0.0121773 0.0109775 0.0105586 0.0104997 0.0083106 0.0156246 0.0115314 0.0057040 0.0072123 0.0058326 0.0058244 0.0058629 0.0059799 0.0059024 0.0057358 0.0100376 0.0063048 0.0064623 0.0066187 0.0062545 0.0104648 0.0064614 0.0068665 0.0070774 0.0074030 0.0071295 0.0070507 0.0073012 0.0064586 0.0064728 0.0065819 0.0061112 0.0065537 0.0104648 0.0065626 0.0063055 0.0063484 0.0109791 0.0058014 0.0058745 0.0060685 0.0057879 0.0056573 0.0056917 0.0058442 0.0107105 0.0104844 0.0109158 0.0105505 0.0102791 0.0106913 0.0106358 0.0107885 0.0106712 0.0106825 0.0057675 0.0061542 0.0108394
0.0703733 0.0508072 0.0569677 0.0215589 0.0170277 0.0223793 0.0139499 0.0176306 0.0074225 0.0096260 0.0076442 0.0115830 0.0148459 0.0091212 0.0065922 0.0099559 0.0097591 0.0121178 0.0100250 0.0144553 0.0092784 0.0118395 0.0141797 0.0063805 0.0067418 0.0070149 0.0070494 0.0093752 0.0119337 0.0096608 0.0069372 0.0095441 0.0094955 0.0091192 0.0091106 0.0097456 0.0097371 0.0120392 0.0121165 0.0071414 0.0070372 0.0068181 0.0066525 0.0067034 0.0068871 0.0066502 0.0067971 0.0094460 0.0091165 0.0089764 0.0091278 0.0089612 0.0092857 0.0093975 0.0068406 0.0067800 0.0067777 0.0072512 0.0072547 0.0067949 0.0090930 0.0090489 0.0090267 0.0092784 0.0094285 0.0095475 0.0090485 0.0089931 0.0092093 0.0096054 0.0074378 0.0074759 0.0071708 0.0072972 0.0071967 0.0072594 0.0074025 0.0094786 0.0097276 0.0092004 0.0096100 0.0092878 0.0094393 0.0095344 0.0096294 0.0093007 0.0095489 0.0072435 0.0093087 0.0093324
0.0921932 0.0529516 0.0640222 0.0231362 0.0187305 0.0232889 0.0165716 0.0192013 0.0080218 0.0087877 0.0082224 0.0130533 0.0123982 0.0103455 0.0057495 0.0088017 0.0096631 0.0135815 0.0096384 0.0147535 0.0097467 0.0107001 0.0169090 0.0062439 0.0060008 0.0079322 0.0063590 0.0079524 0.0115158 0.0082545 0.0074319 0.0101661 0.0099045 0.0079424 0.0080677 0.0077815 0.0102004 0.0103300 0.0114562 0.0063303 0.0056088 0.0063266 0.0058334 0.0056897 0.0058401 0.0054697 0.0060562 0.0076412 0.0093593 0.0092531 0.0093243 0.0094401 0.0076575 0.0093728 0.0077841 0.0075164 0.0077172 0.0073539 0.0074535 0.0075041 0.0095385 0.0093475 0.0090670 0.0092863 0.0093625 0.0082064 0.0094959 0.0089508 0.0091378 0.0075725 0.0060981 0.0062848 0.0062301 0.0060759 0.0061443 0.0063066 0.0061603 0.0080830 0.0080271 0.0078851 0.0079930 0.0080907 0.0078611 0.0082822 0.0079683 0.0079696 0.0081472 0.0060840 0.0097414 0.0080626
0.0432048 0.0586046 0.0458237 0.0274174 0.0164812 0.0189634 0.0121460 0.0188775 0.0080576 0.0116730 0.0080807 0.0079023 0.0192283 0.0079881 0.0076693 0.0118928 0.0081819 0.0110999 0.0081323 0.0111065 0.0078057 0.0154383 0.0075626 0.0076873 0.0075061 0.0073218 0.0087978 0.0112955 0.0112546 0.0113173 0.0075297 0.0111700 0.0110545 0.0112068 0.0112632 0.0108825 0.0081533 0.0149259 0.0114895 0.0074632 0.0077135 0.0077508 0.0077238 0.0071671 0.0076352 0.0083851 0.0082943 0.0109887 0.0074017 0.0077387 0.0074139 0.0073732 0.0109572 0.0075254 0.0075262 0.0072550 0.0071870 0.0074159 0.0078447 0.0078049 0.0072946 0.0078753 0.0075521 0.0073962 0.0076563 0.0111325 0.0078163 0.0078774 0.0073307 0.0114169 0.0073848 0.0076813 0.0075517 0.0078359 0.0073184 0.0074033 0.0073862 0.0113633 0.0113050 0.0110838 0.0113331 0.0113677 0.0113344 0.0118850 0.0115928 0.0112716 0.0113707 0.0075462 0.0078107 0.0120667
0.0407733 0.0530718 0.0428593 0.0247869 0.0144700 0.0181067 0.0118449 0.0188062 0.0090516 0.0108557 0.0088822 0.0079445 0.0176587 0.0081286 0.0080289 0.0116304 0.0079789 0.0119950 0.0088397 0.0116887 0.0078112 0.0148214 0.0077314 0.0078782 0.0078446 0.0088553 0.0079883 0.0109541 0.0110770 0.0107682 0.0084205 0.0120444 0.0121586 0.0110905 0.0108067 0.0111817 0.0077921 0.0144867 0.0111059 0.0080383 0.0080719 0.0080150 0.0080770 0.0078415 0.0077602 0.0075994 0.0079186 0.0109097 0.0075913 0.0077409 0.0078422 0.0076883 0.0108485 0.0080492 0.0084219 0.0086807 0.0088884 0.0091892 0.0082445 0.0079941 0.0078660 0.0080826 0.0084117 0.0080037 0.0080492 0.0113862 0.0081466 0.0084198 0.0076514 0.0109919 0.0078947 0.0080687 0.0078956 0.0078532 0.0076385 0.0082795 0.0076445 0.0111858 0.0111115 0.0113272 0.0113499 0.0114780 0.0109747 0.0116583 0.0116103 0.0110771 0.0112799 0.0077028 0.0078908 0.0114402
0.0918839 0.0546406 0.0638110 0.0230731 0.0186890 0.0232246 0.0165337 0.0191512 0.0080125 0.0087775 0.0082132 0.0130256 0.0123727 0.0103303 0.0057475 0.0087906 0.0096476 0.0135524 0.0096226 0.0147183 0.0097317 0.0106821 0.0168674 0.0062417 0.0059987 0.0079240 0.0063567 0.0079428 0.0114936 0.0082439 0.0074236 0.0101497 0.0098881 0.0079326 0.0080578 0.0077718 0.0101852 0.0103121 0.0114330 0.0063263 0.0056068 0.0063244 0.0058313 0.0056877 0.0058380 0.0054678 0.0060541 0.0076318 0.0093447 0.0092386 0.0093098 0.0094255 0.0076479 0.0093582 0.0077757 0.0075081 0.0077089 0.0073457 0.0074452 0.0074958 0.0095237 0.0093328 0.0090524 0.0092716 0.0093478 0.0081965 0.0094810 0.0089361 0.0091230 0.0075628 0.0060951 0.0062817 0.0062270 0.0060729 0.0061413 0.0063035 0.0061573 0.0080730 0.0080171 0.0078752 0.0079830 0.0080806 0.0078511 0.0082722 0.0079583 0.0079596 0.0081371 0.0060809 0.0097262 0.0080525
0.0623767 0.0790532 0.0579684 0.0328132 0.0189526 0.0214354 0.0122803 0.0220171 0.0075130 0.0107022 0.0106303 0.0070573 0.0198612 0.0081217 0.0056601 0.0122162 0.0082685 0.0122356 0.0065914 0.0115011 0.0078730 0.0170857 0.0080810 0.0063925 0.0060686 0.0070604 0.0074068 0.0101673 0.0111532 0.0103927 0.0068004 0.0116051 0.0120666 0.0108849 0.0104680 0.0104093 0.0082554 0.0154681 0.0114347 0.0056760 0.0071770 0.0058041 0.0057959 0.0058341 0.0059507 0.0058735 0.0057077 0.0099507 0.0062739 0.0064307 0.0065863 0.0062239 0.0103751 0.0064298 0.0068223 0.0070321 0.0073561 0.0070840 0.0070055 0.0072548 0.0064270 0.0064411 0.0065497 0.0060813 0.0065216 0.0103745 0.0065305 0.0062746 0.0063173 0.0108857 0.0057730 0.0058457 0.0060388 0.0057595 0.0056296 0.0056639 0.0058156 0.0106180 0.0103930 0.0108222 0.0104588 0.0101887 0.0105989 0.0105436 0.0106956 0.0105789 0.0105901 0.0057392 0.0061240 0.0107461
0.0941367 0.0574780 0.0628191 0.0227219 0.0184081 0.0228706 0.0162842 0.0188610 0.0115816 0.0086517 0.0080956 0.0128318 0.0121891 0.0101804 0.0056677 0.0086640 0.0095068 0.0133506 0.0094821 0.0144972 0.0095901 0.0105258 0.0166132 0.0061551 0.0059155 0.0078109 0.0062685 0.0078288 0.0113238 0.0081251 0.0073174 0.0100016 0.0097436 0.0078186 0.0079421 0.0076600 0.0100372 0.0101608 0.0112636 0.0062374 0.0092130 0.0062366 0.0057504 0.0056087 0.0057570 0.0053919 0.0059701 0.0075220 0.0092087 0.0091040 0.0091742 0.0092883 0.0075379 0.0092219 0.0076646 0.0074007 0.0075987 0.0072406 0.0073387 0.0073886 0.0093851 0.0091968 0.0089203 0.0091364 0.0092116 0.0080788 0.0093429 0.0088055 0.0089898 0.0074538 0.0060100 0.0061940 0.0061401 0.0059881 0.0060556 0.0062155 0.0060713 0.0079569 0.0079018 0.0077618 0.0078681 0.0079644 0.0077381 0.0081533 0.0078438 0.0078451 0.0080201 0.0059960 0.0095845 0.0079367
0.0651226 0.0797708 0.0571829 0.0341685 0.0187053 0.0211556 0.0121254 0.0235220 0.0074234 0.0123640 0.0104970 0.0069759 0.0195999 0.0098202 0.0055948 0.0120605 0.0081689 0.0120806 0.0065153 0.0113577 0.0077782 0.0168628 0.0079877 0.0063188 0.0059986 0.0069761 0.0073176 0.0100397 0.0110140 0.0102623 0.0067190 0.0114573 0.0119135 0.0107487 0.0103365 0.0102785 0.0081562 0.0152678 0.0112918 0.0056105 0.0070942 0.0057371 0.0057290 0.0057668 0.0058820 0.0058058 0.0056419 0.0098256 0.0062015 0.0063565 0.0065103 0.0061521 0.0102449 0.0063556 0.0067407 0.0069481 0.0072683 0.0069993 0.0069217 0.0071682 0.0063528 0.0063668 0.0064741 0.0060111 0.0064463 0.0102442 0.0064551 0.0062022 0.0062444 0.0107492 0.0057064 0.0057783 0.0059691 0.0056931 0.0055647 0.0055985 0.0057485 0.0104845 0.0102621 0.0106864 0.0103271 0.0100602 0.0104657 0.0104110 0.0105612 0.0104459 0.0104570 0.0056730 0.0060534 0.0106111
0.0948866 0.0593388 0.0680998 0.0220521 0.0178714 0.0257794 0.0158078 0.0183072 0.0112490 0.0119937 0.0078695 0.0124610 0.0118378 0.0098926 0.0055137 0.0084208 0.0092369 0.0129646 0.0092127 0.0140746 0.0093184 0.0102262 0.0161277 0.0095717 0.0057547 0.0075934 0.0060982 0.0076096 0.0109988 0.0078968 0.0071132 0.0097175 0.0094665 0.0075995 0.0077196 0.0074451 0.0097534 0.0098710 0.0109393 0.0060662 0.0125350 0.0060672 0.0055941 0.0054563 0.0056006 0.0052453 0.0058079 0.0073112 0.0089477 0.0088459 0.0089142 0.0090252 0.0073265 0.0089605 0.0074509 0.0071942 0.0073868 0.0070384 0.0071338 0.0071824 0.0091191 0.0089359 0.0086670 0.0088772 0.0089503 0.0078526 0.0090780 0.0085551 0.0087344 0.0072444 0.0058458 0.0060249 0.0059724 0.0058246 0.0058902 0.0060457 0.0059055 0.0077338 0.0076802 0.0075441 0.0076475 0.0077412 0.0075210 0.0079249 0.0076238 0.0076251 0.0077953 0.0058322 0.0093127 0.0077141
